District,Station,Date,Cumsum,Rain,DATE,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,Months,Ave_Rainfall
Cuddalore,Shatiatope,2020-09-23,328.9,1.9,,,,,,,,,,,,,,,
Cuddalore,Shatiatope,2020-09-24,334.7,5.8,,,,,,,,,,,,,,,
Cuddalore,Shatiatope,2020-09-25,342.4,7.7,,,,,,,,,,,,,,,
Cuddalore,Shatiatope,2020-09-26,346.8,4.4,,,,,,,,,,,,,,,
Cuddalore,Shatiatope,2020-09-27,350.2,3.4,,,,,,,,,,,,,,,
Cuddalore,Shatiatope,2020-09-28,356.3,6.1,,,,,,,,,,,,,,,
Cuddalore,Shatiatope,2020-09-29,364.3,8,,,,,,,,,,,,,,,
Cuddalore,Shatiatope,2020-09-30,370.9,6.6,,,,,,,,,,,,,,,
Cuddalore,Shatiatope,2020-10-01,3.8,3.8,,,,,,,,,,,,,,,
Cuddalore,Shatiatope,2020-10-02,6,2.2,,,,,,,,,,,,,,,
Cuddalore,Shatiatope,2020-10-03,13.8,7.8,,,,,,,,,,,,,,,
Cuddalore,Shatiatope,2020-10-04,16.3,2.5,,,,,,,,,,,,,,,
Cuddalore,Shatiatope,2020-10-05,19.6,3.3,,,,,,,,,,,,,,,
Cuddalore,Shatiatope,2020-10-06,24.7,5.1,,,,,,,,,,,,,,,
Cuddalore,Shatiatope,2020-10-07,34,9.3,,,,,,,,,,,,,,,
Cuddalore,Shatiatope,2020-10-08,38.5,4.5,,,,,,,,,,,,,,,
Cuddalore,Shatiatope,2020-10-09,46.7,8.2,,,,,,,,,,,,,,,
Cuddalore,Shatiatope,2020-10-10,48.8,2.1,,,,,,,,,,,,,,,
Cuddalore,Shatiatope,2020-10-11,52.1,3.3,,,,,,,,,,,,,,,
Cuddalore,Shatiatope,2020-10-12,58.4,6.3,,,,,,,,,,,,,,,
Cuddalore,Shatiatope,2020-10-13,66,7.6,,,,,,,,,,,,,,,
Cuddalore,Shatiatope,2020-10-14,71.4,5.4,,,,,,,,,,,,,,,
Cuddalore,Shatiatope,2020-10-15,75,3.6,,,,,,,,,,,,,,,
Cuddalore,Shatiatope,2020-10-16,81.4,6.4,,,,,,,,,,,,,,,
Cuddalore,Shatiatope,2020-10-17,86.2,4.8,,,,,,,,,,,,,,,
Cuddalore,Shatiatope,2020-10-18,87.8,1.6,,,,,,,,,,,,,,,
Cuddalore,Shatiatope,2020-10-19,94,6.2,,,,,,,,,,,,,,,
Cuddalore,Shatiatope,2020-10-20,102,8,,,,,,,,,,,,,,,
Cuddalore,Shatiatope,2020-10-21,110.6,8.6,,,,,,,,,,,,,,,
Cuddalore,Shatiatope,2020-10-22,116.8,6.2,,,,,,,,,,,,,,,
Cuddalore,Shatiatope,2020-10-23,128,11.2,,,,,,,,,,,,,,,
Cuddalore,Shatiatope,2020-10-24,141.9,13.9,,,,,,,,,,,,,,,
Cuddalore,Shatiatope,2020-10-25,156.3,14.4,,,,,,,,,,,,,,,
Cuddalore,Shatiatope,2020-10-26,165.6,9.3,,,,,,,,,,,,,,,
Cuddalore,Shatiatope,2020-10-27,181.4,15.8,,,,,,,,,,,,,,,
Cuddalore,Shatiatope,2020-10-28,189.7,8.3,,,,,,,,,,,,,,,
Cuddalore,Shatiatope,2020-10-29,200.3,10.6,,,,,,,,,,,,,,,
Cuddalore,Shatiatope,2020-10-30,208.5,8.2,,,,,,,,,,,,,,,
Cuddalore,Shatiatope,2020-10-31,219.6,11.1,,,,,,,,,,,,,,,
Cuddalore,Shatiatope,2020-11-01,228.7,9.1,,,,,,,,,,,,,,,
Cuddalore,Shatiatope,2020-11-02,235.6,6.9,,,,,,,,,,,,,,,
Cuddalore,Shatiatope,2020-11-03,246.7,11.1,,,,,,,,,,,,,,,
Cuddalore,Shatiatope,2020-11-04,267.1,20.4,,,,,,,,,,,,,,,
Cuddalore,Shatiatope,2020-11-05,282.4,15.3,,,,,,,,,,,,,,,
Cuddalore,Shatiatope,2020-11-06,301.8,19.4,,,,,,,,,,,,,,,
Cuddalore,Shatiatope,2020-11-07,319.8,18,,,,,,,,,,,,,,,
Cuddalore,Shatiatope,2020-11-08,341.7,21.9,,,,,,,,,,,,,,,
Cuddalore,Shatiatope,2020-11-09,354.3,12.6,,,,,,,,,,,,,,,
Cuddalore,Shatiatope,2020-11-10,359.7,5.4,,,,,,,,,,,,,,,
Cuddalore,Shatiatope,2020-11-11,367.2,7.5,,,,,,,,,,,,,,,
Cuddalore,Shatiatope,2020-11-12,378.7,11.5,,,,,,,,,,,,,,,
Cuddalore,Shatiatope,2020-11-13,389.4,10.7,,,,,,,,,,,,,,,
Cuddalore,Shatiatope,2020-11-14,401.7,12.3,,,,,,,,,,,,,,,
Cuddalore,Shatiatope,2020-11-15,415.8,14.1,,,,,,,,,,,,,,,
Cuddalore,Shatiatope,2020-11-16,427.1,11.3,,,,,,,,,,,,,,,
Cuddalore,Shatiatope,2020-11-17,436.7,9.6,,,,,,,,,,,,,,,
Cuddalore,Shatiatope,2020-11-18,443.4,6.7,,,,,,,,,,,,,,,
Cuddalore,Shatiatope,2020-11-19,449.9,6.5,,,,,,,,,,,,,,,
Cuddalore,Shatiatope,2020-11-20,453.6,3.7,,,,,,,,,,,,,,,
Cuddalore,Shatiatope,2020-11-21,460.3,6.7,,,,,,,,,,,,,,,
Cuddalore,Shatiatope,2020-11-22,469.1,8.8,,,,,,,,,,,,,,,
Cuddalore,Shatiatope,2020-11-23,480.4,11.3,,,,,,,,,,,,,,,
Cuddalore,Shatiatope,2020-11-24,494,13.6,,,,,,,,,,,,,,,
Cuddalore,Shatiatope,2020-11-25,508.9,14.9,,,,,,,,,,,,,,,
Cuddalore,Shatiatope,2020-11-26,529.7,20.8,,,,,,,,,,,,,,,
Cuddalore,Shatiatope,2020-11-27,542.3,12.6,,,,,,,,,,,,,,,
Cuddalore,Shatiatope,2020-11-28,546.9,4.6,,,,,,,,,,,,,,,
Cuddalore,Shatiatope,2020-11-29,555,8.1,,,,,,,,,,,,,,,
Cuddalore,Shatiatope,2020-11-30,560.9,5.9,,,,,,,,,,,,,,,
Cuddalore,Shatiatope,2020-12-01,568.1,7.2,,,,,,,,,,,,,,,
Cuddalore,Shatiatope,2020-12-02,575.9,7.8,,,,,,,,,,,,,,,
Cuddalore,Shatiatope,2020-12-03,585.6,9.7,,,,,,,,,,,,,,,
Cuddalore,Shatiatope,2020-12-04,598.8,13.2,,,,,,,,,,,,,,,
Cuddalore,Shatiatope,2020-12-05,614.3,15.5,,,,,,,,,,,,,,,
Cuddalore,Shatiatope,2020-12-06,624.9,10.6,,,,,,,,,,,,,,,
Cuddalore,Shatiatope,2020-12-07,633.2,8.3,,,,,,,,,,,,,,,
Cuddalore,Shatiatope,2020-12-08,643.1,9.9,,,,,,,,,,,,,,,
Cuddalore,Shatiatope,2020-12-09,652.5,9.4,,,,,,,,,,,,,,,
Cuddalore,Shatiatope,2020-12-10,664.8,12.3,,,,,,,,,,,,,,,
Cuddalore,Shatiatope,2020-12-11,674.4,9.6,,,,,,,,,,,,,,,
Cuddalore,Shatiatope,2020-12-12,678.3,3.9,,,,,,,,,,,,,,,
Cuddalore,Shatiatope,2020-12-13,684.2,5.9,,,,,,,,,,,,,,,
Cuddalore,Shatiatope,2020-12-14,694,9.8,,,,,,,,,,,,,,,
Cuddalore,Shatiatope,2020-12-15,702.5,8.5,,,,,,,,,,,,,,,
Cuddalore,Shatiatope,2020-12-16,709.3,6.8,,,,,,,,,,,,,,,
Cuddalore,Shatiatope,2020-12-17,718.5,9.2,,,,,,,,,,,,,,,
Cuddalore,Shatiatope,2020-12-18,724,5.5,,,,,,,,,,,,,,,
Cuddalore,Shatiatope,2020-12-19,727.7,3.7,,,,,,,,,,,,,,,
Cuddalore,Shatiatope,2020-12-20,733.2,5.5,,,,,,,,,,,,,,,
Cuddalore,Shatiatope,2020-12-21,738.4,5.2,,,,,,,,,,,,,,,
Cuddalore,Shatiatope,2020-12-22,749,10.6,,,,,,,,,,,,,,,
Cuddalore,Shatiatope,2020-12-23,759.1,10.1,,,,,,,,,,,,,,,
Cuddalore,Shatiatope,2020-12-24,760.6,1.5,,,,,,,,,,,,,,,
Cuddalore,Shatiatope,2020-12-25,764.6,4,,,,,,,,,,,,,,,
Cuddalore,Shatiatope,2020-12-26,766.9,2.3,,,,,,,,,,,,,,,
Cuddalore,Shatiatope,2020-12-27,768.4,1.5,,,,,,,,,,,,,,,
Cuddalore,Shatiatope,2020-12-28,771.6,3.2,,,,,,,,,,,,,,,
Cuddalore,Shatiatope,2020-12-29,777.2,5.6,,,,,,,,,,,,,,,
Cuddalore,Shatiatope,2020-12-30,779,1.8,,,,,,,,,,,,,,,
Cuddalore,Shatiatope,2020-12-31,783.9,4.9,,,,,,,,,,,,,,,
Cuddalore,Tholuthur,2020-01-01,3.7,3.7,1,3.7,17.7,0,13.3,38.1,1.8,58.5,129.7,268.5,4.7,192,429.5,JAN,17.7
Cuddalore,Tholuthur,2020-01-02,4.2,0.5,2,4.2,17.7,0,13.3,38.4,2.6,59.6,131,271.9,8.4,200,436,FEB,7.7
Cuddalore,Tholuthur,2020-01-03,5.4,1.2,3,5.4,17.7,0,13.3,39.3,7.3,60.3,132.5,280.4,11.2,206.5,442.2,MAR,13.3
Cuddalore,Tholuthur,2020-01-04,7,1.6,4,7,17.7,0.2,13.8,40.7,8.8,62.6,137.3,284.5,18.5,219.1,448.2,APR,22.4
Cuddalore,Tholuthur,2020-01-05,7.2,0.2,5,7.2,17.8,1,13.8,40.9,13.1,65.3,140.7,286.7,21.9,229.2,457.9,MAY,69
Cuddalore,Tholuthur,2020-01-06,7.2,0,6,7.2,18.2,1.1,14.4,43.5,17.8,67.6,143.7,291.4,28.2,240.7,465.8,JUN,57.9
Cuddalore,Tholuthur,2020-01-07,8.6,1.4,7,8.6,19.5,1.9,14.7,47.1,21.3,69.1,146.1,294.9,31.9,250,474.4,JUL,69.3
Cuddalore,Tholuthur,2020-01-08,9.8,1.2,8,9.8,19.6,1.9,15.2,49.1,25.8,71.6,147.3,301.1,37.4,259.6,479.7,AUG,135.4
Cuddalore,Tholuthur,2020-01-09,11,1.2,9,11,19.6,1.9,15.2,50.2,26.6,71.9,155.1,308.5,43.1,267,481,SEP,146.3
Cuddalore,Tholuthur,2020-01-10,11,0,10,11,19.6,3.2,17.2,51,28.2,74.8,157.5,310.3,47.6,276,486.3,OCT,182.9
Cuddalore,Tholuthur,2020-01-11,11.8,0.8,11,11.8,20.1,4.6,17.5,52.7,30.4,78.2,159.1,313.3,50.4,282.1,490.6,NOV,242.3
Cuddalore,Tholuthur,2020-01-12,12.1,0.3,12,12.1,20.3,6.8,18,55.9,31.3,81,167.6,315.8,54.1,287.5,492.9,DEC,123.7
Cuddalore,Tholuthur,2020-01-13,12.6,0.5,13,12.6,21.4,7.9,18.6,57.9,33.3,81.6,169.6,321.3,56.6,295.4,497,,
Cuddalore,Tholuthur,2020-01-14,13.6,1,14,13.6,21.5,10.3,18.9,58,35.9,84.4,172.8,327.9,63.1,301.5,500.6,,
Cuddalore,Tholuthur,2020-01-15,15.4,1.8,15,15.4,21.7,10.4,19.3,59.6,37,88,181.8,331.9,67.1,313.4,502.8,,
Cuddalore,Tholuthur,2020-01-16,15.7,0.3,16,15.7,21.8,10.4,20.1,61.5,38.1,90.2,186.7,339.3,69.4,322.6,509.8,,
Cuddalore,Tholuthur,2020-01-17,15.7,0,17,15.7,22.2,10.4,21.4,64.9,38.8,93,193.4,345,74.6,333.3,514,,
Cuddalore,Tholuthur,2020-01-18,15.7,0,18,15.7,22.3,10.4,23.2,66.5,39.7,93.9,197,348.7,80.3,340.8,515.3,,
Cuddalore,Tholuthur,2020-01-19,15.7,0,19,15.7,22.8,10.4,23.2,71.2,41.3,95.6,203.2,354.2,88.3,343.9,521.6,,
Cuddalore,Tholuthur,2020-01-20,15.7,0,20,15.7,23.1,10.4,24.3,73.3,42.1,98.5,208.6,360,95,347.1,524.4,,
Cuddalore,Tholuthur,2020-01-21,15.7,0,21,15.7,23.2,11.1,24.8,76.4,43.8,101.6,215.6,362.6,103.1,351,527.2,,
Cuddalore,Tholuthur,2020-01-22,15.8,0.1,22,15.8,23.2,11.9,25.2,77.4,47.4,103.3,221.5,365.5,110,356.7,530.7,,
Cuddalore,Tholuthur,2020-01-23,15.8,0,23,15.8,23.3,11.9,27.9,78.8,48.6,106.6,225.1,372,120.9,365.1,535.7,,
Cuddalore,Tholuthur,2020-01-24,15.9,0.1,24,15.9,23.3,12,30,81.9,51.1,109,233.2,375.4,132.4,377.5,536.4,,
Cuddalore,Tholuthur,2020-01-25,16.3,0.4,25,16.3,23.4,12,33.5,83.3,51.5,110.6,239,380.9,141.1,386.4,538.2,,
Cuddalore,Tholuthur,2020-01-26,16.5,0.2,26,16.5,23.5,12.1,33.8,86.9,52.6,115.9,243.9,387.6,147.3,394.8,541.5,,
Cuddalore,Tholuthur,2020-01-27,16.8,0.3,27,16.8,23.7,12.9,33.9,92.9,52.7,117.4,248.2,390.6,153.2,404.2,541.8,,
Cuddalore,Tholuthur,2020-01-28,17.4,0.6,28,17.4,25.4,12.9,34.4,95.5,53.9,121.3,253.1,395.2,157.8,412,542.6,,
Cuddalore,Tholuthur,2020-01-29,17.5,0.1,29,17.5,,13.3,34.7,100.6,56.2,123.8,256.2,402.7,168.2,423.1,544.7,,
Cuddalore,Tholuthur,2020-01-30,17.7,0.2,30,17.7,,13.3,35.7,101.8,57.9,125.8,257.9,408.9,175.3,425.2,545.5,,
Cuddalore,Tholuthur,2020-01-31,17.7,0,31,17.7,,13.3,,104.7,,127.2,262.6,,182.9,,549,,
Cuddalore,Tholuthur,2020-02-01,17.7,0,,,,,,,,,,,,,,,
Cuddalore,Tholuthur,2020-02-02,17.7,0,,,,,,,,,,,,,,,
Cuddalore,Tholuthur,2020-02-03,17.7,0,,,,,,,,,,,,,,,
Cuddalore,Tholuthur,2020-02-04,17.7,0,,,,,,,,,,,,,,,
Cuddalore,Tholuthur,2020-02-05,17.8,0.1,,,,,,,,,,,,,,,
Cuddalore,Tholuthur,2020-02-06,18.2,0.4,,,,,,,,,,,,,,,
Cuddalore,Tholuthur,2020-02-07,19.5,1.3,,,,,,,,,,,,,,,
Cuddalore,Tholuthur,2020-02-08,19.6,0.1,,,,,,,,,,,,,,,
Cuddalore,Tholuthur,2020-02-09,19.6,0,,,,,,,,,,,,,,,
Cuddalore,Tholuthur,2020-02-10,19.6,0,,,,,,,,,,,,,,,
Cuddalore,Tholuthur,2020-02-11,20.1,0.5,,,,,,,,,,,,,,,
Cuddalore,Tholuthur,2020-02-12,20.3,0.2,,,,,,,,,,,,,,,
Cuddalore,Tholuthur,2020-02-13,21.4,1.1,,,,,,,,,,,,,,,
Cuddalore,Tholuthur,2020-02-14,21.5,0.1,,,,,,,,,,,,,,,
Cuddalore,Tholuthur,2020-02-15,21.7,0.2,,,,,,,,,,,,,,,
Cuddalore,Tholuthur,2020-02-16,21.8,0.1,,,,,,,,,,,,,,,
Cuddalore,Tholuthur,2020-02-17,22.2,0.4,,,,,,,,,,,,,,,
Cuddalore,Tholuthur,2020-02-18,22.3,0.1,,,,,,,,,,,,,,,
Cuddalore,Tholuthur,2020-02-19,22.8,0.5,,,,,,,,,,,,,,,
Cuddalore,Tholuthur,2020-02-20,23.1,0.3,,,,,,,,,,,,,,,
Cuddalore,Tholuthur,2020-02-21,23.2,0.1,,,,,,,,,,,,,,,
Cuddalore,Tholuthur,2020-02-22,23.2,0,,,,,,,,,,,,,,,
Cuddalore,Tholuthur,2020-02-23,23.3,0.1,,,,,,,,,,,,,,,
Cuddalore,Tholuthur,2020-02-24,23.3,0,,,,,,,,,,,,,,,
Cuddalore,Tholuthur,2020-02-25,23.4,0.1,,,,,,,,,,,,,,,
Cuddalore,Tholuthur,2020-02-26,23.5,0.1,,,,,,,,,,,,,,,
Cuddalore,Tholuthur,2020-02-27,23.7,0.2,,,,,,,,,,,,,,,
Cuddalore,Tholuthur,2020-02-28,25.4,1.7,,,,,,,,,,,,,,,
Cuddalore,Tholuthur,2020-03-01,0,0,,,,,,,,,,,,,,,
Cuddalore,Tholuthur,2020-03-02,0,0,,,,,,,,,,,,,,,
Cuddalore,Tholuthur,2020-03-03,0,0,,,,,,,,,,,,,,,
Cuddalore,Tholuthur,2020-03-04,0.2,0.2,,,,,,,,,,,,,,,
Cuddalore,Tholuthur,2020-03-05,1,0.8,,,,,,,,,,,,,,,
Cuddalore,Tholuthur,2020-03-06,1.1,0.1,,,,,,,,,,,,,,,
Cuddalore,Tholuthur,2020-03-07,1.9,0.8,,,,,,,,,,,,,,,
Cuddalore,Tholuthur,2020-03-08,1.9,0,,,,,,,,,,,,,,,
Cuddalore,Tholuthur,2020-03-09,1.9,0,,,,,,,,,,,,,,,
Cuddalore,Tholuthur,2020-03-10,3.2,1.3,,,,,,,,,,,,,,,
Cuddalore,Tholuthur,2020-03-11,4.6,1.4,,,,,,,,,,,,,,,
Cuddalore,Tholuthur,2020-03-12,6.8,2.2,,,,,,,,,,,,,,,
Cuddalore,Tholuthur,2020-03-13,7.9,1.1,,,,,,,,,,,,,,,
Cuddalore,Tholuthur,2020-03-14,10.3,2.4,,,,,,,,,,,,,,,
Cuddalore,Tholuthur,2020-03-15,10.4,0.1,,,,,,,,,,,,,,,
Cuddalore,Tholuthur,2020-03-16,10.4,0,,,,,,,,,,,,,,,
Cuddalore,Tholuthur,2020-03-17,10.4,0,,,,,,,,,,,,,,,
Cuddalore,Tholuthur,2020-03-18,10.4,0,,,,,,,,,,,,,,,
Cuddalore,Tholuthur,2020-03-19,10.4,0,,,,,,,,,,,,,,,
Cuddalore,Tholuthur,2020-03-20,10.4,0,,,,,,,,,,,,,,,
Cuddalore,Tholuthur,2020-03-21,11.1,0.7,,,,,,,,,,,,,,,
Cuddalore,Tholuthur,2020-03-22,11.9,0.8,,,,,,,,,,,,,,,
Cuddalore,Tholuthur,2020-03-23,11.9,0,,,,,,,,,,,,,,,
Cuddalore,Tholuthur,2020-03-24,12,0.1,,,,,,,,,,,,,,,
Cuddalore,Tholuthur,2020-03-25,12,0,,,,,,,,,,,,,,,
Cuddalore,Tholuthur,2020-03-26,12.1,0.1,,,,,,,,,,,,,,,
Cuddalore,Tholuthur,2020-03-27,12.9,0.8,,,,,,,,,,,,,,,
Cuddalore,Tholuthur,2020-03-28,12.9,0,,,,,,,,,,,,,,,
Cuddalore,Tholuthur,2020-03-29,13.3,0.4,,,,,,,,,,,,,,,
Cuddalore,Tholuthur,2020-03-30,13.3,0,,,,,,,,,,,,,,,
Cuddalore,Tholuthur,2020-03-31,13.3,0,,,,,,,,,,,,,,,
Cuddalore,Tholuthur,2020-04-01,13.3,0,,,,,,,,,,,,,,,
Cuddalore,Tholuthur,2020-04-02,13.3,0,,,,,,,,,,,,,,,
Cuddalore,Tholuthur,2020-04-03,13.3,0,,,,,,,,,,,,,,,
Cuddalore,Tholuthur,2020-04-04,13.8,0.5,,,,,,,,,,,,,,,
Cuddalore,Tholuthur,2020-04-05,13.8,0,,,,,,,,,,,,,,,
Cuddalore,Tholuthur,2020-04-06,14.4,0.6,,,,,,,,,,,,,,,
Cuddalore,Tholuthur,2020-04-07,14.7,0.3,,,,,,,,,,,,,,,
Cuddalore,Tholuthur,2020-04-08,15.2,0.5,,,,,,,,,,,,,,,
Cuddalore,Tholuthur,2020-04-09,15.2,0,,,,,,,,,,,,,,,
Cuddalore,Tholuthur,2020-04-10,17.2,2,,,,,,,,,,,,,,,
Cuddalore,Tholuthur,2020-04-11,17.5,0.3,,,,,,,,,,,,,,,
Cuddalore,Tholuthur,2020-04-12,18,0.5,,,,,,,,,,,,,,,
Cuddalore,Tholuthur,2020-04-13,18.6,0.6,,,,,,,,,,,,,,,
Cuddalore,Tholuthur,2020-04-14,18.9,0.3,,,,,,,,,,,,,,,
Cuddalore,Tholuthur,2020-04-15,19.3,0.4,,,,,,,,,,,,,,,
Cuddalore,Tholuthur,2020-04-16,20.1,0.8,,,,,,,,,,,,,,,
Cuddalore,Tholuthur,2020-04-17,21.4,1.3,,,,,,,,,,,,,,,
Cuddalore,Tholuthur,2020-04-18,23.2,1.8,,,,,,,,,,,,,,,
Cuddalore,Tholuthur,2020-04-19,23.2,0,,,,,,,,,,,,,,,
Cuddalore,Tholuthur,2020-04-20,24.3,1.1,,,,,,,,,,,,,,,
Cuddalore,Tholuthur,2020-04-21,24.8,0.5,,,,,,,,,,,,,,,
Cuddalore,Tholuthur,2020-04-22,25.2,0.4,,,,,,,,,,,,,,,
Cuddalore,Tholuthur,2020-04-23,27.9,2.7,,,,,,,,,,,,,,,
Cuddalore,Tholuthur,2020-04-24,30,2.1,,,,,,,,,,,,,,,
Cuddalore,Tholuthur,2020-04-25,33.5,3.5,,,,,,,,,,,,,,,
Cuddalore,Tholuthur,2020-04-26,33.8,0.3,,,,,,,,,,,,,,,
Cuddalore,Tholuthur,2020-04-27,33.9,0.1,,,,,,,,,,,,,,,
Cuddalore,Tholuthur,2020-04-28,34.4,0.5,,,,,,,,,,,,,,,
Cuddalore,Tholuthur,2020-04-29,34.7,0.3,,,,,,,,,,,,,,,
Cuddalore,Tholuthur,2020-04-30,35.7,1,,,,,,,,,,,,,,,
Cuddalore,Tholuthur,2020-05-01,38.1,2.4,,,,,,,,,,,,,,,
Cuddalore,Tholuthur,2020-05-02,38.4,0.3,,,,,,,,,,,,,,,
Cuddalore,Tholuthur,2020-05-03,39.3,0.9,,,,,,,,,,,,,,,
Cuddalore,Tholuthur,2020-05-04,40.7,1.4,,,,,,,,,,,,,,,
Cuddalore,Tholuthur,2020-05-05,40.9,0.2,,,,,,,,,,,,,,,
Cuddalore,Tholuthur,2020-05-06,43.5,2.6,,,,,,,,,,,,,,,
Cuddalore,Tholuthur,2020-05-07,47.1,3.6,,,,,,,,,,,,,,,
Cuddalore,Tholuthur,2020-05-08,49.1,2,,,,,,,,,,,,,,,
Cuddalore,Tholuthur,2020-05-09,50.2,1.1,,,,,,,,,,,,,,,
Cuddalore,Tholuthur,2020-05-10,51,0.8,,,,,,,,,,,,,,,
Cuddalore,Tholuthur,2020-05-11,52.7,1.7,,,,,,,,,,,,,,,
Cuddalore,Tholuthur,2020-05-12,55.9,3.2,,,,,,,,,,,,,,,
Cuddalore,Tholuthur,2020-05-13,57.9,2,,,,,,,,,,,,,,,
Cuddalore,Tholuthur,2020-05-14,58,0.1,,,,,,,,,,,,,,,
Cuddalore,Tholuthur,2020-05-15,59.6,1.6,,,,,,,,,,,,,,,
Cuddalore,Tholuthur,2020-05-16,61.5,1.9,,,,,,,,,,,,,,,
Cuddalore,Tholuthur,2020-05-17,64.9,3.4,,,,,,,,,,,,,,,
Cuddalore,Tholuthur,2020-05-18,66.5,1.6,,,,,,,,,,,,,,,
Cuddalore,Tholuthur,2020-05-19,71.2,4.7,,,,,,,,,,,,,,,
Cuddalore,Tholuthur,2020-05-20,73.3,2.1,,,,,,,,,,,,,,,
Cuddalore,Tholuthur,2020-05-21,76.4,3.1,,,,,,,,,,,,,,,
Cuddalore,Tholuthur,2020-05-22,77.4,1,,,,,,,,,,,,,,,
Cuddalore,Tholuthur,2020-05-23,78.8,1.4,,,,,,,,,,,,,,,
Cuddalore,Tholuthur,2020-05-24,81.9,3.1,,,,,,,,,,,,,,,
Cuddalore,Tholuthur,2020-05-25,83.3,1.4,,,,,,,,,,,,,,,
Cuddalore,Tholuthur,2020-05-26,86.9,3.6,,,,,,,,,,,,,,,
Cuddalore,Tholuthur,2020-05-27,92.9,6,,,,,,,,,,,,,,,
Cuddalore,Tholuthur,2020-05-28,95.5,2.6,,,,,,,,,,,,,,,
Cuddalore,Tholuthur,2020-05-29,100.6,5.1,,,,,,,,,,,,,,,
Cuddalore,Tholuthur,2020-05-30,101.8,1.2,,,,,,,,,,,,,,,
Cuddalore,Tholuthur,2020-05-31,104.7,2.9,,,,,,,,,,,,,,,
Cuddalore,Tholuthur,2020-06-01,1.8,1.8,,,,,,,,,,,,,,,
Cuddalore,Tholuthur,2020-06-02,2.6,0.8,,,,,,,,,,,,,,,
Cuddalore,Tholuthur,2020-06-03,7.3,4.7,,,,,,,,,,,,,,,
Cuddalore,Tholuthur,2020-06-04,8.8,1.5,,,,,,,,,,,,,,,
Cuddalore,Tholuthur,2020-06-05,13.1,4.3,,,,,,,,,,,,,,,
Cuddalore,Tholuthur,2020-06-06,17.8,4.7,,,,,,,,,,,,,,,
Cuddalore,Tholuthur,2020-06-07,21.3,3.5,,,,,,,,,,,,,,,
Cuddalore,Tholuthur,2020-06-08,25.8,4.5,,,,,,,,,,,,,,,
Cuddalore,Tholuthur,2020-06-09,26.6,0.8,,,,,,,,,,,,,,,
Cuddalore,Tholuthur,2020-06-10,28.2,1.6,,,,,,,,,,,,,,,
Cuddalore,Tholuthur,2020-06-11,30.4,2.2,,,,,,,,,,,,,,,
Cuddalore,Tholuthur,2020-06-12,31.3,0.9,,,,,,,,,,,,,,,
Cuddalore,Tholuthur,2020-06-13,33.3,2,,,,,,,,,,,,,,,
Cuddalore,Tholuthur,2020-06-14,35.9,2.6,,,,,,,,,,,,,,,
Cuddalore,Tholuthur,2020-06-15,37,1.1,,,,,,,,,,,,,,,
Cuddalore,Tholuthur,2020-06-16,38.1,1.1,,,,,,,,,,,,,,,
Cuddalore,Tholuthur,2020-06-17,38.8,0.7,,,,,,,,,,,,,,,
Cuddalore,Tholuthur,2020-06-18,39.7,0.9,,,,,,,,,,,,,,,
Cuddalore,Tholuthur,2020-06-19,41.3,1.6,,,,,,,,,,,,,,,
Cuddalore,Tholuthur,2020-06-20,42.1,0.8,,,,,,,,,,,,,,,
Cuddalore,Tholuthur,2020-06-21,43.8,1.7,,,,,,,,,,,,,,,
Cuddalore,Tholuthur,2020-06-22,47.4,3.6,,,,,,,,,,,,,,,
Cuddalore,Tholuthur,2020-06-23,48.6,1.2,,,,,,,,,,,,,,,
Cuddalore,Tholuthur,2020-06-24,51.1,2.5,,,,,,,,,,,,,,,
Cuddalore,Tholuthur,2020-06-25,51.5,0.4,,,,,,,,,,,,,,,
Cuddalore,Tholuthur,2020-06-26,52.6,1.1,,,,,,,,,,,,,,,
Cuddalore,Tholuthur,2020-06-27,52.7,0.1,,,,,,,,,,,,,,,
Cuddalore,Tholuthur,2020-06-28,53.9,1.2,,,,,,,,,,,,,,,
Cuddalore,Tholuthur,2020-06-29,56.2,2.3,,,,,,,,,,,,,,,
Cuddalore,Tholuthur,2020-06-30,57.9,1.7,,,,,,,,,,,,,,,
Cuddalore,Tholuthur,2020-07-01,58.5,0.6,,,,,,,,,,,,,,,
Cuddalore,Tholuthur,2020-07-02,59.6,1.1,,,,,,,,,,,,,,,
Cuddalore,Tholuthur,2020-07-03,60.3,0.7,,,,,,,,,,,,,,,
Cuddalore,Tholuthur,2020-07-04,62.6,2.3,,,,,,,,,,,,,,,
Cuddalore,Tholuthur,2020-07-05,65.3,2.7,,,,,,,,,,,,,,,
Cuddalore,Tholuthur,2020-07-06,67.6,2.3,,,,,,,,,,,,,,,
Cuddalore,Tholuthur,2020-07-07,69.1,1.5,,,,,,,,,,,,,,,
Cuddalore,Tholuthur,2020-07-08,71.6,2.5,,,,,,,,,,,,,,,
Cuddalore,Tholuthur,2020-07-09,71.9,0.3,,,,,,,,,,,,,,,
Cuddalore,Tholuthur,2020-07-10,74.8,2.9,,,,,,,,,,,,,,,
Cuddalore,Tholuthur,2020-07-11,78.2,3.4,,,,,,,,,,,,,,,
Cuddalore,Tholuthur,2020-07-12,81,2.8,,,,,,,,,,,,,,,
Cuddalore,Tholuthur,2020-07-13,81.6,0.6,,,,,,,,,,,,,,,
