District,Station,Date,Cumsum,Rain
Vellore,Vellore I,2020-10-30,145.7,6.3
Vellore,Vellore I,2020-10-31,152.6,6.9
Vellore,Vellore I,2020-11-01,157.5,4.9
Vellore,Vellore I,2020-11-02,161.4,3.9
Vellore,Vellore I,2020-11-03,167,5.6
Vellore,Vellore I,2020-11-04,174.7,7.7
Vellore,Vellore I,2020-11-05,179,4.3
Vellore,Vellore I,2020-11-06,187,8
Vellore,Vellore I,2020-11-07,191.8,4.8
Vellore,Vellore I,2020-11-08,197.5,5.7
Vellore,Vellore I,2020-11-09,200.3,2.8
Vellore,Vellore I,2020-11-10,206.7,6.4
Vellore,Vellore I,2020-11-11,209.4,2.7
Vellore,Vellore I,2020-11-12,214.8,5.4
Vellore,Vellore I,2020-11-13,224.6,9.8
Vellore,Vellore I,2020-11-14,229.3,4.7
Vellore,Vellore I,2020-11-15,235.2,5.9
Vellore,Vellore I,2020-11-16,242.5,7.3
Vellore,Vellore I,2020-11-17,246.9,4.4
Vellore,Vellore I,2020-11-18,251.1,4.2
Vellore,Vellore I,2020-11-19,255.7,4.6
Vellore,Vellore I,2020-11-20,258,2.3
Vellore,Vellore I,2020-11-21,261.8,3.8
Vellore,Vellore I,2020-11-22,265.1,3.3
Vellore,Vellore I,2020-11-23,271.1,6
Vellore,Vellore I,2020-11-24,276.7,5.6
Vellore,Vellore I,2020-11-25,282.8,6.1
Vellore,Vellore I,2020-11-26,286.9,4.1
Vellore,Vellore I,2020-11-27,294.8,7.9
Vellore,Vellore I,2020-11-28,300.3,5.5
Vellore,Vellore I,2020-11-29,301.4,1.1
Vellore,Vellore I,2020-11-30,304.5,3.1
Vellore,Vellore I,2020-12-01,309.1,4.6
Vellore,Vellore I,2020-12-02,314.3,5.2
Vellore,Vellore I,2020-12-03,318.2,3.9
Vellore,Vellore I,2020-12-04,321.8,3.6
Vellore,Vellore I,2020-12-05,324.7,2.9
Vellore,Vellore I,2020-12-06,329,4.3
Vellore,Vellore I,2020-12-07,333,4
Vellore,Vellore I,2020-12-08,335.6,2.6
Vellore,Vellore I,2020-12-09,338.9,3.3
Vellore,Vellore I,2020-12-10,342.1,3.2
Vellore,Vellore I,2020-12-11,346.3,4.2
Vellore,Vellore I,2020-12-12,347.7,1.4
Vellore,Vellore I,2020-12-13,351.5,3.8
Vellore,Vellore I,2020-12-14,353.6,2.1
Vellore,Vellore I,2020-12-15,356.2,2.6
Vellore,Vellore I,2020-12-16,361,4.8
Vellore,Vellore I,2020-12-17,362.2,1.2
Vellore,Vellore I,2020-12-18,363,0.8
Vellore,Vellore I,2020-12-19,365,2
Vellore,Vellore I,2020-12-20,368.3,3.3
Vellore,Vellore I,2020-12-21,369,0.7
Vellore,Vellore I,2020-12-22,370.3,1.3
Vellore,Vellore I,2020-12-23,371.7,1.4
Vellore,Vellore I,2020-12-24,374.3,2.6
Vellore,Vellore I,2020-12-25,377.7,3.4
Vellore,Vellore I,2020-12-26,378.4,0.7
Vellore,Vellore I,2020-12-27,378.6,0.2
Vellore,Vellore I,2020-12-28,379.1,0.5
Vellore,Vellore I,2020-12-29,379.8,0.7
Vellore,Vellore I,2020-12-30,381.8,2
Vellore,Vellore I,2020-12-31,384.6,2.8
Vellore,Palar anicut,2020-01-01,0.8,0.8
Vellore,Palar anicut,2020-01-02,1,0.2
Vellore,Palar anicut,2020-01-03,1.2,0.2
Vellore,Palar anicut,2020-01-04,1.4,0.2
Vellore,Palar anicut,2020-01-05,1.6,0.2
Vellore,Palar anicut,2020-01-06,2,0.4
Vellore,Palar anicut,2020-01-07,2.3,0.3
Vellore,Palar anicut,2020-01-08,3.3,1
Vellore,Palar anicut,2020-01-09,3.5,0.2
Vellore,Palar anicut,2020-01-10,3.5,0
Vellore,Palar anicut,2020-01-11,3.6,0.1
Vellore,Palar anicut,2020-01-12,3.6,0
Vellore,Palar anicut,2020-01-13,3.6,0
Vellore,Palar anicut,2020-01-14,3.6,0
Vellore,Palar anicut,2020-01-15,3.8,0.2
Vellore,Palar anicut,2020-01-16,3.8,0
Vellore,Palar anicut,2020-01-17,3.8,0
Vellore,Palar anicut,2020-01-18,3.9,0.1
Vellore,Palar anicut,2020-01-19,3.9,0
Vellore,Palar anicut,2020-01-20,3.9,0
Vellore,Palar anicut,2020-01-21,3.9,0
Vellore,Palar anicut,2020-01-22,3.9,0
Vellore,Palar anicut,2020-01-23,3.9,0
Vellore,Palar anicut,2020-01-24,3.9,0
Vellore,Palar anicut,2020-01-25,3.9,0
Vellore,Palar anicut,2020-01-26,3.9,0
Vellore,Palar anicut,2020-01-27,3.9,0
Vellore,Palar anicut,2020-01-28,3.9,0
Vellore,Palar anicut,2020-01-29,3.9,0
Vellore,Palar anicut,2020-01-30,3.9,0
Vellore,Palar anicut,2020-01-31,3.9,0
Vellore,Palar anicut,2020-02-01,3.9,0
Vellore,Palar anicut,2020-02-02,3.9,0
Vellore,Palar anicut,2020-02-03,3.9,0
Vellore,Palar anicut,2020-02-04,3.9,0
Vellore,Palar anicut,2020-02-05,3.9,0
Vellore,Palar anicut,2020-02-06,4.2,0.3
Vellore,Palar anicut,2020-02-07,4.6,0.4
Vellore,Palar anicut,2020-02-08,4.6,0
Vellore,Palar anicut,2020-02-09,4.6,0
Vellore,Palar anicut,2020-02-10,4.6,0
Vellore,Palar anicut,2020-02-11,4.6,0
Vellore,Palar anicut,2020-02-12,4.6,0
Vellore,Palar anicut,2020-02-13,4.7,0.1
Vellore,Palar anicut,2020-02-14,6,1.3
Vellore,Palar anicut,2020-02-15,6.1,0.1
Vellore,Palar anicut,2020-02-16,6.2,0.1
Vellore,Palar anicut,2020-02-17,6.6,0.4
Vellore,Palar anicut,2020-02-18,7.6,1
Vellore,Palar anicut,2020-02-19,7.8,0.2
Vellore,Palar anicut,2020-02-20,7.8,0
Vellore,Palar anicut,2020-02-21,8.2,0.4
Vellore,Palar anicut,2020-02-22,9.1,0.9
Vellore,Palar anicut,2020-02-23,9.4,0.3
Vellore,Palar anicut,2020-02-24,9.5,0.1
Vellore,Palar anicut,2020-02-25,9.5,0
Vellore,Palar anicut,2020-02-26,9.5,0
Vellore,Palar anicut,2020-02-27,10.2,0.7
Vellore,Palar anicut,2020-02-28,10.3,0.1
Vellore,Palar anicut,2020-03-01,0,0
Vellore,Palar anicut,2020-03-02,0,0
Vellore,Palar anicut,2020-03-03,0,0
Vellore,Palar anicut,2020-03-04,0,0
Vellore,Palar anicut,2020-03-05,0,0
Vellore,Palar anicut,2020-03-06,0.7,0.7
Vellore,Palar anicut,2020-03-07,3.5,2.8
Vellore,Palar anicut,2020-03-08,3.5,0
Vellore,Palar anicut,2020-03-09,3.6,0.1
